,latitude,longitude,foundation_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,connections,funding_rounds,total_funding,milestones,roundA,roundB,roundC,roundD,avg_group_size,in_Top500,Target,category,city,state_code
710,0.37075740664251505,0.08414228978043052,0.8346768060836501,0.29048106722357214,0.17598881342389136,0.15314131880250398,0.22644956915658482,0.11904761904761904,0.0,0.001420170420450454,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
711,0.36855175353037717,0.0857676340016756,0.49992395437262355,0.5565707477392452,0.4241472732720736,0.5191041484220427,0.525623560701891,0.09523809523809523,0.0,0.3499219906388767,0.3333333333333333,0.0,0.0,0.0,1.0,0.2,1.0,1,6,17,0
712,0.5924422622792446,0.8653107308749722,0.7221292775665399,0.273793985153651,0.4005443467838594,0.22986063810234292,0.27813996734888047,0.11904761904761904,0.5,0.07505603672440693,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,4
713,0.20067443467186113,0.47528205896585163,0.7221292775665399,0.41041654116213844,0.28784208949260887,0.31753754338166135,0.394700139470014,0.023809523809523808,0.0,0.47993759251110135,0.5,0.0,0.0,0.0,0.0,0.4,1.0,1,0,7,6
714,0.516578249645327,0.015223591239776537,0.2777186311787072,0.5976492165170652,0.6422105972832601,0.5949369141448542,0.5949369141448542,0.14285714285714285,0.3333333333333333,0.657958955074609,0.16666666666666666,0.0,0.0,0.0,1.0,0.36666999999999994,1.0,0,4,1,0
715,0.664346037921971,0.9147979521073359,0.9453992395437263,0.2800257033273761,0.17324835197762686,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.16666666666666666,0.0011301356162739529,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2
716,0.5986030955732586,0.8620732711386349,0.6126235741444866,0.27360656505820063,0.1602514482620855,0.13492372395748867,0.3692225357594629,0.11904761904761904,0.0,0.007380885706284754,0.5,0.0,0.0,0.0,0.0,0.1,1.0,0,0,1,4
717,0.3544665592347989,0.7292280760486614,0.7777946768060836,0.39794641123985086,0.2762122952457052,0.2880650427599927,0.2939898154454932,0.23809523809523808,0.0,0.1699003880465656,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,1.0,0,1,1,10
718,0.5294430304491076,0.008388065980475534,0.22281368821292777,0.9325153784881891,0.9409958050339594,0.6476598229055172,0.8499724303460803,0.09523809523809523,0.3333333333333333,0.04075989118694243,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,0
719,0.3886400436709369,0.05604828124980411,0.0,0.9629577568492005,0.8031487215341592,1.0,1.0,0.07142857142857142,0.0,0.009881185742289075,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,1,0,1,0
720,0.19470495877952024,0.4753030044172607,0.6990114068441065,0.22776227099607088,0.5212931981622054,0.45853199701599034,0.5281426702561275,0.30952380952380953,0.6666666666666666,0.23490818898267793,0.5,1.0,1.0,1.0,0.0,0.075,1.0,0,0,7,6
722,0.33960557301835764,0.2056029097725206,0.6670722433460076,0.2851596752277489,0.17102601877746706,0.3335333484696139,0.41217713772934167,0.30952380952380953,0.0,0.009881185742289075,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,1.0,0,7,1,2
723,0.7512403977903587,0.9822310156287261,0.6111026615969581,0.27929610367008706,0.444329304834199,0.31072081130463924,0.48666926145762385,0.35714285714285715,0.5,0.40992919150298035,0.3333333333333333,1.0,1.0,1.0,0.0,0.075,1.0,0,0,16,1
724,0.8900069181112137,0.0,0.7221292775665399,0.2594898157258847,0.1470859968038354,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.06988838660639277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,2
725,0.7511509733218077,0.9815267580869224,0.7221292775665399,0.2902936471281217,0.253633140231722,0.21637853675413274,0.21637853675413274,0.09523809523809523,0.16666666666666666,0.5499459935192224,0.16666666666666666,1.0,1.0,0.0,0.0,0.1,1.0,0,8,16,1
726,0.5403413295627405,0.008926736614223323,0.6679847908745247,0.48541804721647697,0.43406662005593294,0.4152854810634318,0.4237293633031689,0.23809523809523808,0.16666666666666666,0.6899627955354642,0.3333333333333333,1.0,1.0,0.0,0.0,0.25,1.0,0,2,9,0
729,0.5220951825532342,0.013012087990639949,0.7788593155893536,0.24041312743897136,0.22301987614862168,0.27651281718616544,0.3784070145848875,0.11904761904761904,0.16666666666666666,0.0568868264191703,0.5,1.0,0.0,0.0,0.0,0.3,1.0,0,1,3,0
730,0.7471852327904241,0.9757639459486396,0.3888973384030418,0.6121408060402819,0.4759725829005194,0.39188371011860357,0.39188371011860357,0.07142857142857142,0.0,0.10489258711045325,0.16666666666666666,0.0,0.0,0.0,1.0,0.3,1.0,0,0,1,1
731,0.6892920427812517,0.9327282088517564,0.5012927756653992,0.36658701312610026,0.3687325209748303,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.16666666666666666,0.22990758891066929,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1,0,1,5
733,0.5288897749818874,0.00820763479152061,0.5555893536121673,0.34494668567641923,0.2267841090691171,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.16666666666666666,0.07488898667840141,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0,2,12,0
735,0.993551518075572,0.007579778729780299,0.7233460076045627,0.2453663728187313,0.2755256192568918,0.15298995599667,0.28184295027731826,0.023809523809523808,0.16666666666666666,0.08989078689442734,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1,0,8,7
736,0.6536641039282082,0.9106321831221056,0.7777946768060836,0.28589596845987536,0.17171269476628048,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.004880585670280433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1,9
737,0.5220951825532342,0.013012087990639949,0.9860076045627376,0.2371131950440772,0.1693155713144227,0.1877979955239856,0.21193495724000735,0.09523809523809523,0.16666666666666666,0.0005800696083530023,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,0
